The shortest path from 0 to each vertex is:
  v     Path 0->v
836:    0 915 2635 1828 836 
837:    0 2714 112 837 
838:    0 821 726 2455 838 
839:    0 821 425 749 2830 839 
840:    0 2714 1971 595 2032 840 
841:    0 420 1818 841 
842:    0 2539 2205 2566 842 
843:    0 2539 2205 342 1333 1329 843 
844:    0 821 425 2139 539 844 
845:    0 1954 2419 848 2326 2644 845 
846:    0 2539 2205 2566 1641 321 846 
847:    0 821 1670 900 1912 847 
848:    0 1954 2419 848 
849:    0 821 425 2981 1061 118 849 
850:    0 1954 2053 2438 1707 850 
851:    0 821 425 2682 851 
852:    0 821 2356 1476 2358 852 
853:    0 821 2445 468 1676 853 
854:    0 2714 1245 854 
855:    0 821 726 2231 855 
856:    0 286 566 1624 856 
857:    0 2539 2205 91 2846 65 857 
858:    0 1954 2419 524 1622 858 
859:    0 821 2445 468 1676 859 
860:    0 2714 1971 2877 860 
861:    0 2605 2281 861 
862:    0 278 862 
863:    0 821 235 159 1380 863 
864:    0 1954 2419 1949 210 757 864 
865:    0 821 2445 252 1822 865 
866:    0 821 2445 802 1142 866 
867:    0 2539 1880 1829 867 
868:    0 2714 2062 2547 868 
869:    0 821 2445 367 1014 869 
870:    0 2714 1887 950 870 
871:    0 821 1670 2421 871 
872:    0 821 1265 945 1338 872 
873:    0 821 425 2139 873 
874:    0 286 1695 2838 874 
875:    0 821 1265 875 
876:    0 821 1309 876 
877:    0 821 2356 335 496 1269 877 
878:    0 821 425 2529 1522 878 
879:    0 821 726 2349 432 879 
880:    0 286 1695 2586 880 
881:    0 821 726 681 1892 881 
882:    0 286 1695 882 
883:    0 821 2445 252 1674 229 883 
884:    0 2714 1326 480 1037 884 
885:    0 821 2356 819 2412 885 
886:    0 2714 1887 950 870 886 
887:    0 1954 2053 887 
888:    0 821 175 1778 2527 888 
889:    0 821 2356 889 
890:    0 821 2445 468 890 
891:    0 915 2635 1828 891 
892:    0 2220 512 892 
893:    0 420 2250 1712 893 
894:    0 2539 2205 91 682 894 
895:    0 2714 1971 2233 895 
896:    0 821 425 31 1524 1710 896 
897:    0 821 425 31 2502 897 
898:    0 821 2356 492 13 627 898 
899:    0 286 1695 2838 899 
900:    0 821 1670 900 
901:    0 1954 2419 1949 210 901 
902:    0 915 1378 386 902 
903:    0 2220 512 892 903 
904:    0 286 1695 2586 880 904 
905:    0 821 726 2231 587 2246 905 
906:    0 821 1670 511 906 
907:    0 2539 2205 91 2567 907 
908:    0 821 726 2349 1114 908 
909:    0 2714 1887 2088 909 
910:    0 821 2445 2958 910 
911:    0 2714 1326 553 911 
912:    0 821 2356 2396 912 
913:    0 1954 2419 848 674 913 
914:    0 821 2445 1528 914 
915:    0 915 
916:    0 821 2445 2958 2987 1602 759 916 
917:    0 1954 2419 848 399 410 917 
918:    0 821 425 2008 630 2941 918 
919:    0 278 1150 1129 919 
920:    0 821 1265 920 
921:    0 821 2445 2030 1055 2339 2019 921 
922:    0 2714 2765 922 
923:    0 2539 2205 342 1333 1838 923 
924:    0 821 175 2866 668 924 
925:    0 821 235 450 688 925 
926:    0 821 1265 875 1228 926 
927:    0 420 927 
928:    0 821 1265 1578 1620 928 
929:    0 1954 2419 1855 929 
930:    0 1954 2419 848 2480 416 930 
931:    0 2714 1971 33 931 
932:    0 286 1695 2005 2857 932 
933:    0 821 2445 252 1674 933 
934:    0 821 726 817 934 
935:    0 821 2356 2119 935 
936:    0 821 175 827 936 
937:    0 821 1265 937 
938:    0 821 2445 802 1891 938 
939:    0 2605 2281 1008 939 
940:    0 1954 257 1841 1517 2037 940 
941:    0 1163 941 
942:    0 821 1265 1578 472 942 
943:    0 821 2356 2119 2285 943 
944:    0 821 2445 571 2171 944 
945:    0 821 1265 945 
946:    0 821 175 1257 946 
947:    0 2714 2765 2779 947 
948:    0 821 1265 109 948 
949:    0 2539 2060 717 949 
950:    0 2714 1887 950 
951:    0 286 2734 951 
952:    0 821 235 159 1380 1418 952 
953:    0 1954 2419 848 810 953 
954:    0 2220 954 
955:    0 1954 257 1841 1517 955 
956:    0 2714 1887 956 
957:    0 821 175 2318 2983 957 
958:    0 2539 2205 2566 2985 958 
959:    0 286 566 959 
960:    0 915 960 
961:    0 2539 2205 91 1155 2500 961 
962:    0 278 962 
963:    0 821 726 634 963 
964:    0 2220 954 2614 964 
965:    0 821 726 2231 965 
966:    0 2714 1971 2877 766 966 
967:    0 821 1265 1675 1153 967 
968:    0 821 425 2981 1117 786 968 
969:    0 2539 2060 717 969 
970:    0 2714 2245 1573 970 
971:    0 2539 2205 342 971 
972:    0 821 2445 2030 729 972 
973:    0 2539 2205 91 2957 973 
974:    0 2714 2245 1573 375 974 
975:    0 2714 2765 261 975 
976:    0 286 1695 2586 880 976 
977:    0 2605 185 439 977 
978:    0 821 2445 978 
979:    0 2605 673 979 
980:    0 2539 2205 91 2846 65 980 
981:    0 821 235 422 981 
982:    0 2714 2765 1052 1673 982 
983:    0 2539 2205 2566 2985 2287 983 
984:    0 821 425 2682 486 139 984 
985:    0 1954 2419 848 399 985 
986:    0 1954 2167 1906 1501 986 
987:    0 2714 1845 987 
988:    0 2605 596 988 
989:    0 2605 2281 2143 437 989 
990:    0 821 726 634 1236 990 
991:    0 821 1918 2973 1668 991 
992:    0 821 175 992 
993:    0 2539 2205 342 1333 533 993 
994:    0 2714 2765 2905 2027 1482 994 
995:    0 2220 995 
996:    0 2714 2245 1452 1610 996 
997:    0 821 726 2349 1963 997 
998:    0 2714 1326 553 2630 998 
999:    0 2714 999 
1000:    0 821 175 1778 1609 1000 
1001:    0 821 235 422 1001 
1002:    0 2220 954 27 1002 
1003:    0 821 1918 2973 1781 1003 
1004:    0 821 726 2057 258 1004 
1005:    0 821 2356 1005 
1006:    0 821 425 2139 873 1006 
1007:    0 2714 2765 922 1370 1007 
1008:    0 2605 2281 1008 
1009:    0 2220 512 1009 
1010:    0 821 2445 2030 1055 1010 
1011:    0 2605 2281 2143 1011 
1012:    0 821 2445 1420 1012 
1013:    0 2539 2205 2566 2126 143 1013 
1014:    0 821 2445 367 1014 
1015:    0 821 175 2866 2214 1015 
1016:    0 821 175 515 1016 
1017:    0 2605 2281 2143 1442 1017 
1018:    0 821 235 159 1018 
1019:    0 821 2445 2958 1339 1019 
1020:    0 821 175 4 1020 
1021:    0 821 2445 2030 1197 1021 
1022:    0 1954 2419 1928 1022 
1023:    0 286 1695 2225 2929 1023 
1024:    0 2605 673 979 49 1024 
1025:    0 1954 2419 848 122 755 1025 
1026:    0 821 425 2981 1061 2038 1026 
1027:    0 2714 1887 950 870 1027 
1028:    0 420 2253 1510 1028 
1029:    0 821 425 2682 486 1029 
1030:    0 1954 257 1841 1175 1030 
1031:    0 821 2445 2030 1197 1948 1031 
1032:    0 821 425 2981 1061 1032 
1033:    0 286 566 2839 1033 
1034:    0 2539 2205 91 1155 584 1034 
1035:    0 1954 2167 1035 
1036:    0 821 2445 252 1674 1416 1036 
1037:    0 2714 1326 480 1037 
1038:    0 821 726 634 2288 1038 
1039:    0 821 175 2866 98 1039 
1040:    0 821 235 159 1231 242 1040 
1041:    0 821 2445 2030 1055 2506 1041 
1042:    0 2714 2765 261 1042 
1043:    0 915 1043 
1044:    0 821 425 2810 1044 
1045:    0 2320 740 2505 1045 
1046:    0 2220 954 27 1046 
1047:    0 821 1265 1731 2667 1409 1047 
1048:    0 821 425 31 1524 1250 1048 
1049:    0 286 1695 1049 
1050:    0 821 1670 1050 
1051:    0 2605 2281 2143 1889 1051 
1052:    0 2714 2765 1052 
1053:    0 821 2445 2030 2968 1053 
1054:    0 821 726 2231 2177 1054 
1055:    0 821 2445 2030 1055 
1056:    0 2539 2205 91 2957 1056 
1057:    0 821 726 2343 75 1463 1057 
1058:    0 2714 1971 2877 1058 
1059:    0 2539 2205 91 2153 1059 
1060:    0 821 2445 2030 2968 1060 
1061:    0 821 425 2981 1061 
1062:    0 1954 2053 489 2991 1062 
1063:    0 2320 1320 1063 
1064:    0 821 726 634 675 1064 
1065:    0 821 175 827 101 1065 
1066:    0 2714 1887 1066 
1067:    0 821 2445 468 1676 2961 1067 
1068:    0 821 425 2981 2211 1068 
1069:    0 2605 2281 1069 
1070:    0 2220 954 695 1070 
1071:    0 821 1265 875 2769 1071 
1072:    0 2714 2296 2091 1072 
1073:    0 821 726 2231 2177 1073 
1074:    0 821 1670 1074 
1075:    0 1954 257 1750 324 1075 
1076:    0 2539 2060 1076 
1077:    0 1954 257 1841 1175 2303 1077 
1078:    0 821 726 2455 1122 1078 
1079:    0 2714 2296 1079 
1080:    0 1954 2419 848 399 1080 
1081:    0 821 726 634 1097 1081 
1082:    0 1954 257 1593 1241 1082 
1083:    0 821 2356 2119 2285 1083 
1084:    0 1954 2053 2269 1084 
1085:    0 821 175 2866 98 1085 
1086:    0 2714 1971 2233 1203 1086 
1087:    0 821 235 450 1087 
1088:    0 2714 2765 2325 1088 
1089:    0 821 1670 193 290 1089 
1090:    0 2539 2205 91 2957 1056 1090 
1091:    0 821 2445 2030 729 1091 
1092:    0 821 2356 335 1092 
1093:    0 2220 1093 
1094:    0 2714 1887 956 1094 
1095:    0 2220 1093 1095 
1096:    0 821 726 634 2922 1096 
1097:    0 821 726 634 1097 
1098:    0 821 1670 1098 
1099:    0 821 726 634 1097 2871 1099 
1100:    0 2220 512 892 1100 
1101:    0 1954 2053 1101 
1102:    0 915 1102 
1103:    0 2539 1103 
1104:    0 2539 2205 91 2567 1104 
1105:    0 2605 673 1105 
1106:    0 1954 2419 1949 210 757 1106 
1107:    0 821 2445 252 1822 1107 
1108:    0 2714 2245 1573 375 1108 
1109:    0 821 425 2139 873 1109 
1110:    0 2539 2205 2566 2126 662 1110 
1111:    0 821 425 1987 1191 1111 
1112:    0 821 1112 
1113:    0 821 2643 2678 1113 
1114:    0 821 726 2349 1114 
1115:    0 2539 2205 2566 1115 
1116:    0 821 1265 937 1116 
1117:    0 821 425 2981 1117 
1118:    0 821 2445 468 2507 279 1359 1118 
1119:    0 821 235 450 688 1119 
1120:    0 2714 1326 553 1120 
1121:    0 821 726 2349 1963 1121 
1122:    0 821 726 2455 1122 
1123:    0 821 2445 252 1822 384 642 1123 
1124:    0 2605 2281 861 1611 1124 
1125:    0 2714 1971 592 1125 
1126:    0 2605 2281 861 2834 1997 1126 
1127:    0 2539 2205 1905 1127 
1128:    0 2714 1326 480 1128 
1129:    0 278 1150 1129 
1130:    0 1954 2047 542 1130 
1131:    0 1954 257 1835 1131 
1132:    0 821 726 2349 432 1132 
1133:    0 821 2445 2958 1832 1133 
1134:    0 821 2445 252 1674 1258 1134 
1135:    0 821 726 2231 965 1135 
1136:    0 1954 2971 1136 
1137:    0 821 726 634 1137 
1138:    0 821 726 2231 587 2246 905 1138 
1139:    0 821 726 634 1139 
1140:    0 2320 1696 72 1140 
1141:    0 821 2445 2030 1197 1141 
1142:    0 821 2445 802 1142 
1143:    0 2605 673 1143 
1144:    0 2605 2281 861 1144 
1145:    0 821 726 2231 1145 
1146:    0 420 339 1146 
1147:    0 821 726 2057 258 824 1147 
1148:    0 821 235 159 1148 
1149:    0 821 425 1987 227 2599 1149 
1150:    0 278 1150 
1151:    0 2714 2765 1052 1151 
1152:    0 821 726 2231 1691 1152 
1153:    0 821 1265 1675 1153 
1154:    0 1954 2053 489 2543 2333 1154 
1155:    0 2539 2205 91 1155 
1156:    0 821 425 31 2502 268 1156 
1157:    0 821 2445 2030 1055 1471 1157 
1158:    0 821 726 634 1097 1081 1158 
1159:    0 821 726 2231 1159 
1160:    0 821 2356 426 2243 48 1160 
1161:    0 821 425 2981 2742 1161 
1162:    0 821 175 827 101 1162 
1163:    0 1163 
1164:    0 2539 2060 1164 
1165:    0 821 726 634 2922 1165 
1166:    0 2539 2205 91 2567 187 2061 1166 
1167:    0 286 2031 2855 1167 
1168:    0 1954 2419 848 810 1168 
1169:    0 821 726 634 2288 1169 
1170:    0 420 339 113 1170 
1171:    0 2539 2205 91 682 1171 
1172:    0 1954 2419 848 810 953 201 1172 
1173:    0 821 425 2981 1173 
1174:    0 821 726 2057 1900 1174 
1175:    0 1954 257 1841 1175 
1176:    0 915 2635 1828 1176 
1177:    0 1954 257 1835 1177 
1178:    0 2320 740 2505 1178 
1179:    0 915 1378 625 69 1179 
1180:    0 1954 2419 848 428 1180 
1181:    0 2714 2765 2779 947 1181 
1182:    0 2220 954 526 1182 
1183:    0 1954 2053 489 1183 
1184:    0 2320 740 1184 
1185:    0 1954 2419 848 2326 2828 1185 
1186:    0 1954 257 1841 1517 1186 
1187:    0 821 726 634 460 2526 1187 
1188:    0 1954 2419 524 1188 
1189:    0 2539 2924 1296 1189 
1190:    0 821 2445 367 1190 
1191:    0 821 425 1987 1191 
1192:    0 821 726 634 1236 1192 
1193:    0 2320 740 1193 
1194:    0 821 175 1194 
1195:    0 2539 1103 1195 
1196:    0 821 425 1987 1191 1196 
1197:    0 821 2445 2030 1197 
1198:    0 2320 740 1198 
1199:    0 821 726 634 460 1199 
1200:    0 821 235 2130 1200 
1201:    0 2714 1971 2877 1201 
1202:    0 821 425 2981 1061 2038 1202 
1203:    0 2714 1971 2233 1203 
1204:    0 1954 257 1441 523 1204 
1205:    0 2539 1103 1205 
1206:    0 2714 2062 1206 
1207:    0 821 2445 2030 1197 1811 1207 
1208:    0 2714 1887 1208 
1209:    0 1954 257 2003 2497 1209 
1210:    0 2220 557 414 1210 
1211:    0 2714 2765 328 1211 
1212:    0 2714 1887 950 870 1212 
1213:    0 821 726 634 460 1213 
1214:    0 2220 1848 1214 
1215:    0 821 726 2231 2177 1215 
1216:    0 2714 1971 33 1541 1216 
1217:    0 286 1965 2916 1217 
1218:    0 821 425 2810 1218 
1219:    0 2539 1219 
1220:    0 915 1043 1220 
1221:    0 2539 2205 91 1221 
1222:    0 1954 257 2003 1222 
1223:    0 821 726 634 1223 
1224:    0 420 1818 1446 1224 
1225:    0 821 2356 1225 
1226:    0 2714 2765 922 360 1226 
1227:    0 821 425 31 1524 1227 
1228:    0 821 1265 875 1228 
1229:    0 2539 2205 342 1229 
1230:    0 2220 954 27 1230 
1231:    0 821 235 159 1231 
1232:    0 2605 2281 1069 2221 1232 
1233:    0 821 175 2318 1856 1233 
1234:    0 821 425 31 1234 
1235:    0 821 2445 802 292 1235 
1236:    0 821 726 634 1236 
1237:    0 1954 2419 848 2480 494 1237 
1238:    0 821 726 634 1097 1238 
1239:    0 821 2356 889 753 1239 
1240:    0 2605 673 1240 
1241:    0 1954 257 1593 1241 
1242:    0 821 425 2981 1117 1242 
1243:    0 2220 557 1243 
1244:    0 821 726 634 1097 1081 1244 
1245:    0 2714 1245 
1246:    0 2714 2062 1361 1246 
1247:    0 915 1378 1247 
1248:    0 2605 2281 861 1248 
1249:    0 420 339 267 1249 
1250:    0 821 425 31 1524 1250 
1251:    0 2714 1971 595 2503 1251 
1252:    0 286 566 1252 
1253:    0 2714 2765 922 1370 510 1253 
1254:    0 286 1695 2838 1254 
1255:    0 821 2445 2958 2987 1255 
1256:    0 2714 1971 595 1256 
1257:    0 821 175 1257 
1258:    0 821 2445 252 1674 1258 
1259:    0 821 726 2455 1122 1259 
1260:    0 821 425 31 2502 1260 
1261:    0 915 1378 2912 1261 
1262:    0 2714 2062 775 1262 
1263:    0 420 2250 2804 1263 
1264:    0 821 726 2349 1264 
1265:    0 821 1265 
1266:    0 821 2445 2958 2656 1266 
1267:    0 2220 954 2614 2172 1267 
1268:    0 821 2445 252 1822 1268 
1269:    0 821 2356 335 496 1269 
1270:    0 821 425 31 2041 1270 
1271:    0 821 175 2866 1271 
1272:    0 2220 512 892 1272 
1273:    0 2539 2205 342 1333 1838 1273 
1274:    0 821 1918 761 1274 
1275:    0 2539 2205 2566 1115 1316 1275 
1276:    0 2539 2205 2566 1115 1576 1276 
1277:    0 821 1265 875 1277 
1278:    0 2714 1971 595 2503 1278 
1279:    0 821 2445 1528 2704 1279 
1280:    0 1954 257 1441 476 1280 
1281:    0 1954 161 805 1281 
1282:    0 2605 2281 1282 
1283:    0 821 2356 819 704 544 1283 
1284:    0 2220 2426 672 746 1284 
1285:    0 821 2356 426 2243 1285 
1286:    0 2539 2205 778 1286 
1287:    0 821 425 2981 1061 1032 1287 
1288:    0 821 175 827 1570 1288 
1289:    0 821 425 2139 539 1289 
1290:    0 821 235 450 1290 
1291:    0 821 726 2231 2177 1291 
1292:    0 2220 954 27 1479 1292 
1293:    0 1954 2419 848 2326 2828 1293 
1294:    0 2605 673 1899 1294 
1295:    0 821 726 634 2922 1096 1295 
1296:    0 2539 2924 1296 
1297:    0 2714 1326 1297 
1298:    0 2539 2205 91 2957 1056 1298 
1299:    0 278 1150 1129 1299 
1300:    0 821 1670 900 1912 1300 
1301:    0 821 1918 694 2778 1301 
1302:    0 1954 2053 489 2302 1302 
1303:    0 2714 2245 1303 
1304:    0 2539 1880 37 1304 
1305:    0 2714 2765 2905 2347 1305 
1306:    0 2714 1971 2877 1201 1306 
1307:    0 821 726 2349 1963 1307 
1308:    0 821 425 2981 1061 2038 1308 
1309:    0 821 1309 
1310:    0 821 175 2318 1310 
1311:    0 2714 2245 1452 513 637 1311 
1312:    0 1954 2419 848 2821 1895 1312 
1313:    0 2714 1708 1313 
1314:    0 2539 2205 91 2153 1059 1314 
1315:    0 821 2356 819 2412 1315 
1316:    0 2539 2205 2566 1115 1316 
1317:    0 821 425 2981 2211 1317 
1318:    0 2605 2281 2143 1889 1318 
1319:    0 2714 2296 2091 1319 
1320:    0 2320 1320 
1321:    0 821 1265 1321 
1322:    0 2714 1887 950 1529 1322 
1323:    0 1954 2419 1928 1323 
1324:    0 1954 257 1833 2711 1324 
1325:    0 2714 112 2315 1404 1325 
1326:    0 2714 1326 
1327:    0 821 726 681 1327 
1328:    0 2539 2205 2566 1641 2117 1328 
1329:    0 2539 2205 342 1333 1329 
1330:    0 2714 2245 1888 1330 
1331:    0 821 2356 819 704 395 1331 
1332:    0 821 2445 2030 2787 1332 
1333:    0 2539 2205 342 1333 
1334:    0 2714 1334 
1335:    0 1954 2167 1906 474 1335 
1336:    0 821 2445 2958 2575 1336 
1337:    0 2605 329 1337 
1338:    0 821 1265 945 1338 
1339:    0 821 2445 2958 1339 
1340:    0 821 425 2008 1340 
1341:    0 2539 2205 2566 2985 1341 
1342:    0 2714 2765 1342 
1343:    0 821 726 2057 2763 1343 
1344:    0 821 425 749 1709 1344 
1345:    0 2605 2281 2818 1345 
1346:    0 821 1346 
1347:    0 2539 2205 91 2567 1104 1347 
1348:    0 1954 1348 
1349:    0 2539 2205 91 2153 1349 
1350:    0 2539 2205 91 1350 
1351:    0 2714 1887 950 1351 
1352:    0 1954 2419 848 399 172 1352 
1353:    0 1954 257 1593 1353 
1354:    0 821 425 1987 1191 1354 
1355:    0 1954 2419 1355 
1356:    0 821 2445 2030 1055 2339 1356 
1357:    0 1954 2053 489 1357 
1358:    0 821 425 2981 1061 2038 1202 1358 
1359:    0 821 2445 468 2507 279 1359 
1360:    0 286 1695 2586 1360 
1361:    0 2714 2062 1361 
1362:    0 2714 2765 261 790 1362 
1363:    0 821 175 2866 1363 
1364:    0 2220 954 2614 2621 1364 
1365:    0 821 2445 367 1365 
1366:    0 821 425 2810 506 1366 
1367:    0 821 2356 2119 2285 1367 
1368:    0 286 469 1368 
1369:    0 821 2445 2958 2656 1369 
1370:    0 2714 2765 922 1370 
1371:    0 420 339 1371 
1372:    0 821 2445 468 1676 332 1372 
1373:    0 2714 1326 480 1379 1373 
1374:    0 821 2356 819 2412 1374 
1375:    0 2714 2765 261 1375 
1376:    0 2539 2205 2566 2985 958 1376 
1377:    0 420 2253 1510 1377 
1378:    0 915 1378 
1379:    0 2714 1326 480 1379 
1380:    0 821 235 159 1380 
1381:    0 915 1381 
1382:    0 1954 257 1593 1241 1382 
1383:    0 821 1918 761 1383 
1384:    0 821 726 2057 2118 1384 
1385:    0 1954 257 1841 1517 1552 1385 
1386:    0 1954 2483 1435 1386 
1387:    0 2220 954 526 1550 1387 
1388:    0 2714 1845 1388 
1389:    0 821 726 2910 1389 
1390:    0 821 2445 2030 729 1390 
1391:    0 821 2445 2958 1339 1391 
1392:    0 821 1265 1578 1392 
1393:    0 286 566 806 1393 
1394:    0 915 2283 1394 
1395:    0 1954 2971 1395 
1396:    0 2220 954 27 1396 
1397:    0 1954 257 1593 1978 1397 
1398:    0 2714 180 1398 
1399:    0 821 2356 426 2243 2350 1399 
1400:    0 2714 1971 33 1600 1400 
1401:    0 821 726 2231 2177 1215 1401 
1402:    0 1954 257 1593 1241 1402 
1403:    0 821 1265 1675 1403 
1404:    0 2714 112 2315 1404 
1405:    0 2714 2245 1452 513 637 1405 
1406:    0 1954 2047 542 1406 
1407:    0 2605 185 1407 
1408:    0 1954 2419 848 428 145 1408 
1409:    0 821 1265 1731 2667 1409 
1410:    0 1954 2419 848 2821 1410 
1411:    0 2539 2205 223 1411 
1412:    0 821 726 2910 24 1412 
1413:    0 1954 2419 1413 
1414:    0 1954 561 691 1414 
1415:    0 821 726 634 675 1871 1415 
1416:    0 821 2445 252 1674 1416 
1417:    0 2714 1887 956 1417 
1418:    0 821 235 159 1380 1418 
1419:    0 821 1265 452 1419 
1420:    0 821 2445 1420 
1421:    0 2605 1545 1421 
1422:    0 286 2734 951 734 1422 
1423:    0 821 2356 819 704 393 1423 
1424:    0 2539 2205 91 2846 310 1424 
1425:    0 2220 2426 1425 
1426:    0 2714 1887 950 1596 1426 
1427:    0 1954 2053 1427 
1428:    0 2539 2205 91 2567 2272 1428 
1429:    0 821 726 634 675 2468 1429 
1430:    0 2220 1430 
1431:    0 821 425 2682 129 1431 
1432:    0 1954 2419 2160 1432 
1433:    0 2539 2205 91 2567 2108 1433 
1434:    0 278 1434 
1435:    0 1954 2483 1435 
1436:    0 1954 2167 1906 2799 1436 
1437:    0 1954 2419 524 1622 1437 
1438:    0 2539 2924 213 125 1438 
1439:    0 821 425 31 2502 1553 1439 
1440:    0 2539 2205 2566 1671 1440 
1441:    0 1954 257 1441 
1442:    0 2605 2281 2143 1442 
1443:    0 2605 532 1443 
1444:    0 1954 2419 524 1622 1444 
1445:    0 821 726 1445 
1446:    0 420 1818 1446 
1447:    0 2714 1887 956 1417 1447 
1448:    0 2539 2205 2566 1115 1448 
1449:    0 2714 2765 2905 2175 1449 
1450:    0 2605 673 979 1450 
1451:    0 821 2356 819 781 1451 
1452:    0 2714 2245 1452 
1453:    0 1954 257 1841 304 2808 1453 
1454:    0 2714 2765 1052 1454 
1455:    0 821 1309 1455 
1456:    0 2714 2296 1456 
1457:    0 821 2445 2030 2965 1515 1457 
1458:    0 1954 2053 489 1458 
1459:    0 2605 1459 
1460:    0 821 425 31 2502 1460 
1461:    0 821 1670 900 387 1461 
1462:    0 1954 257 1841 1517 1462 
1463:    0 821 726 2343 75 1463 
1464:    0 821 2356 2119 2285 1464 
1465:    0 821 1265 945 62 1465 
1466:    0 2714 1971 2569 1466 
1467:    0 1954 2419 848 1467 
1468:    0 2220 512 1468 
1469:    0 821 726 2231 2177 88 1469 
1470:    0 2220 512 1470 
1471:    0 821 2445 2030 1055 1471 
1472:    0 915 2635 1472 
1473:    0 1954 257 1750 1473 
1474:    0 821 235 159 1474 
1475:    0 821 1918 2973 1781 1475 
1476:    0 821 2356 1476 
1477:    0 821 1265 875 1477 
1478:    0 821 2445 468 2507 279 1478 
1479:    0 2220 954 27 1479 
1480:    0 821 2445 468 1676 2961 1067 1480 
1481:    0 2539 2205 2566 1641 1481 
1482:    0 2714 2765 2905 2027 1482 
1483:    0 2714 1326 480 1483 
1484:    0 821 726 2231 2177 685 1484 
1485:    0 1954 2419 848 399 1485 
1486:    0 821 235 159 1148 1486 
1487:    0 821 1265 875 2395 1487 
1488:    0 2714 1326 2138 1488 
1489:    0 1954 257 1841 1489 
1490:    0 2714 112 2510 1490 
1491:    0 821 425 1987 1491 
1492:    0 821 1492 
1493:    0 2714 2062 2547 1493 
1494:    0 2605 185 439 1494 
1495:    0 821 235 450 1087 1495 
1496:    0 1954 257 2003 2497 1496 
1497:    0 821 1265 1675 1497 
1498:    0 821 1265 1578 618 1498 
1499:    0 2539 632 2408 1499 
1500:    0 2714 2245 1452 1610 1500 
1501:    0 1954 2167 1906 1501 
1502:    0 821 425 633 1502 
1503:    0 2220 1093 1503 
1504:    0 278 1434 1504 
1505:    0 1954 2419 524 1505 
1506:    0 821 235 159 1231 1506 
1507:    0 821 2445 2030 2807 1507 
1508:    0 821 235 159 1148 2422 1508 
1509:    0 2714 1887 2088 2196 1509 
1510:    0 420 2253 1510 
1511:    0 1954 2047 542 1511 
1512:    0 286 566 2189 1512 
1513:    0 821 2356 150 1513 
1514:    0 821 175 2866 1271 1514 
1515:    0 821 2445 2030 2965 1515 
1516:    0 821 2356 335 496 1516 
1517:    0 1954 257 1841 1517 
1518:    0 821 2445 1528 1518 
1519:    0 2605 2281 861 2834 1519 
1520:    0 821 175 1520 
1521:    0 1954 2053 489 1521 
1522:    0 821 425 2529 1522 
1523:    0 821 235 450 1290 1523 
1524:    0 821 425 31 1524 
1525:    0 2220 954 27 1046 1525 
1526:    0 2539 2205 91 2567 2108 1526 
1527:    0 1954 2419 848 810 953 201 1527 
1528:    0 821 2445 1528 
1529:    0 2714 1887 950 1529 
1530:    0 2605 2281 2818 348 1530 
1531:    0 1954 2419 848 2326 1562 1531 
1532:    0 821 425 2682 285 1532 
1533:    0 1954 257 1841 1517 1552 1533 
1534:    0 2539 2205 91 2153 1059 1534 
1535:    0 821 2356 819 704 393 1535 
1536:    0 286 469 1536 
1537:    0 2714 2245 1888 1537 
1538:    0 821 1265 1731 2667 1409 1538 
1539:    0 2714 1539 
1540:    0 915 1378 386 1540 
1541:    0 2714 1971 33 1541 
1542:    0 1954 257 2003 1542 
1543:    0 821 425 31 2502 897 1543 
1544:    0 1954 257 2003 1222 1544 
1545:    0 2605 1545 
1546:    0 821 425 31 2502 1260 1546 
1547:    0 821 425 749 1547 
1548:    0 821 175 2866 98 1548 
1549:    0 821 425 749 343 1549 
1550:    0 2220 954 526 1550 
1551:    0 821 1670 1761 1551 
1552:    0 1954 257 1841 1517 1552 
1553:    0 821 425 31 2502 1553 
1554:    0 821 2356 889 1554 
1555:    0 1954 2483 835 1555 
1556:    0 821 425 2981 1117 786 1556 
1557:    0 821 175 1520 1557 
1558:    0 1954 2053 2438 2736 1558 
1559:    0 2714 2296 1559 
1560:    0 2605 2281 861 2834 1560 
1561:    0 1954 2419 848 810 1655 1561 
1562:    0 1954 2419 848 2326 1562 
1563:    0 821 1265 1578 1620 1563 
1564:    0 821 175 2866 2853 1564 
1565:    0 278 1150 2557 1565 
1566:    0 2220 954 2614 2621 1364 1566 
1567:    0 821 425 31 1524 1567 
1568:    0 821 2445 2030 2965 1568 
1569:    0 821 425 749 1569 
1570:    0 821 175 827 1570 
1571:    0 821 726 2343 75 1571 
1572:    0 2714 1971 2877 347 1572 
1573:    0 2714 2245 1573 
1574:    0 821 1670 1761 1574 
1575:    0 821 726 2349 1114 1575 
1576:    0 2539 2205 2566 1115 1576 
1577:    0 2539 2205 91 2153 1059 1577 
1578:    0 821 1265 1578 
1579:    0 821 425 2981 1579 
1580:    0 2539 1880 37 1580 
1581:    0 2220 1430 106 1581 
1582:    0 821 235 2130 1582 
1583:    0 420 2250 1583 
1584:    0 821 175 2318 1584 
1585:    0 821 2356 819 781 1585 
1586:    0 1954 257 1841 1517 1586 
1587:    0 420 2253 2087 1587 
1588:    0 2714 2245 2703 1588 
1589:    0 420 2841 1589 
1590:    0 821 175 2318 2235 1590 
1591:    0 821 175 827 1591 
1592:    0 1954 257 1833 1592 
1593:    0 1954 257 1593 
1594:    0 2714 1971 595 1594 
1595:    0 2714 1971 2233 1595 
