The shortest path from 0 to each vertex is:
  v     Path 0->v
836:    0 3533 836 
837:    0 821 3829 1481 961 837 
838:    0 3958 202 838 
839:    0 821 1866 629 839 
840:    0 1954 3392 101 840 
841:    0 2539 3420 2679 1904 841 
842:    0 821 3829 2464 3992 1299 842 
843:    0 821 1866 1212 1062 843 
844:    0 2539 3420 2679 1005 844 
845:    0 420 845 
846:    0 2714 1149 1165 846 
847:    0 2539 3420 260 2661 213 847 
848:    0 2539 618 2450 3531 848 
849:    0 2539 849 
850:    0 2714 1501 1820 850 
851:    0 2714 112 851 
852:    0 2539 3102 1562 852 
853:    0 2714 2744 2781 853 
854:    0 420 1192 854 
855:    0 821 2790 520 855 
856:    0 2539 3969 3565 2675 1248 856 
857:    0 2539 127 3453 2153 492 857 
858:    0 2220 1739 777 858 
859:    0 2539 925 2589 3011 859 
860:    0 821 615 3726 82 3260 860 
861:    0 821 615 2709 861 
862:    0 2714 655 6 862 
863:    0 2539 127 1635 1035 863 
864:    0 2539 618 2844 298 864 
865:    0 2605 2608 1971 865 
866:    0 821 1866 121 870 866 
867:    0 2605 2392 867 
868:    0 2539 913 1666 868 
869:    0 2605 2392 952 869 
870:    0 821 1866 121 870 
871:    0 2539 127 3453 2153 871 
872:    0 2605 52 2261 679 872 
873:    0 821 1866 629 893 873 
874:    0 2220 1114 1909 48 874 
875:    0 1954 3392 101 1748 875 
876:    0 821 3829 3741 876 
877:    0 2605 2121 877 
878:    0 278 3 878 
879:    0 2539 127 3453 584 324 879 
880:    0 821 3379 1411 712 880 
881:    0 2539 618 2844 881 
882:    0 2539 2756 2866 882 
883:    0 1954 545 349 2556 883 
884:    0 2605 1855 884 
885:    0 821 3379 1411 1526 885 
886:    0 2539 2756 886 
887:    0 2714 1149 887 
888:    0 1954 3749 1856 888 
889:    0 2539 913 3043 889 
890:    0 2605 2392 2712 890 
891:    0 821 3829 1958 1391 3129 891 
892:    0 2605 2392 3941 892 
893:    0 821 1866 629 893 
894:    0 2714 112 894 
895:    0 1954 3392 101 1748 875 895 
896:    0 2539 3102 1134 896 
897:    0 2714 1127 1648 897 
898:    0 2714 2304 2654 898 
899:    0 1954 3749 1279 505 899 
900:    0 1954 3749 1279 3864 900 
901:    0 2539 1743 2358 901 
902:    0 2539 428 902 
903:    0 821 1866 121 2995 2902 903 
904:    0 2539 1743 904 
905:    0 3533 1427 2342 905 
906:    0 915 906 
907:    0 821 1866 1239 1582 907 
908:    0 821 3829 470 1898 908 
909:    0 821 3242 909 
910:    0 1954 545 910 
911:    0 1954 3392 101 1748 911 
912:    0 2605 1838 421 1198 912 
913:    0 2539 913 
914:    0 821 1866 11 739 914 
915:    0 915 
916:    0 2539 1743 133 916 
917:    0 821 3829 2719 3660 2963 917 
918:    0 2714 196 3268 918 
919:    0 1954 1281 2088 410 919 
920:    0 420 3691 920 
921:    0 821 1866 11 67 921 
922:    0 1954 3749 3521 3571 922 
923:    0 3533 1427 3445 923 
924:    0 2539 3420 924 
925:    0 2539 925 
926:    0 2539 849 926 
927:    0 821 1866 121 1270 927 
928:    0 2539 925 2589 755 928 
929:    0 2605 2608 929 
930:    0 2605 3576 2318 930 
931:    0 286 3468 931 
932:    0 821 3379 1060 429 932 
933:    0 821 1866 11 67 3638 933 
934:    0 2714 655 3394 934 
935:    0 420 3691 988 935 
936:    0 3533 1427 936 
937:    0 2714 112 140 977 937 
938:    0 821 615 2081 2951 1008 938 
939:    0 1954 1281 20 939 
940:    0 1954 3348 3839 940 
941:    0 2220 1114 3267 473 941 
942:    0 2539 3969 2029 1002 942 
943:    0 821 1866 943 
944:    0 1954 1281 3555 1093 944 
945:    0 1954 3392 945 
946:    0 821 3379 1060 429 1924 946 
947:    0 821 1866 11 947 
948:    0 1954 3392 784 3525 948 
949:    0 821 3242 3672 949 
950:    0 821 615 659 950 
951:    0 2220 1066 951 
952:    0 2605 2392 952 
953:    0 2605 1838 358 953 
954:    0 821 3829 3668 1822 1665 954 
955:    0 821 615 2081 955 
956:    0 821 3829 3668 1822 956 
957:    0 2714 1149 1165 439 3519 957 
958:    0 2539 3420 1499 958 
959:    0 2539 925 3894 1196 959 
960:    0 821 2530 1899 960 
961:    0 821 3829 1481 961 
962:    0 2539 2756 266 962 
963:    0 2605 2608 963 
964:    0 821 3829 2464 964 
965:    0 2539 925 3894 1196 965 
966:    0 2714 112 140 966 
967:    0 2539 428 362 967 
968:    0 2539 925 1237 968 
969:    0 821 2790 969 
970:    0 2220 3757 970 
971:    0 1954 1281 1182 743 971 
972:    0 3533 1427 3445 972 
973:    0 2605 1838 2794 973 
974:    0 821 3379 1246 61 974 
975:    0 2714 2966 975 
976:    0 821 615 167 976 
977:    0 2714 112 140 977 
978:    0 821 3829 2464 978 
979:    0 2220 1323 979 
980:    0 3958 980 
981:    0 2220 1739 777 1095 981 
982:    0 2714 2304 3544 694 982 
983:    0 2220 1739 983 
984:    0 2539 3420 1906 2833 984 
985:    0 1954 3749 242 1055 985 
986:    0 2539 1743 133 986 
987:    0 2539 925 3932 987 
988:    0 420 3691 988 
989:    0 821 3878 989 
990:    0 2220 448 1723 1516 990 
991:    0 821 615 659 2186 1251 991 
992:    0 2539 1743 267 2432 992 
993:    0 2220 1739 993 
994:    0 2539 2756 266 994 
995:    0 1954 3749 1279 1342 995 
996:    0 1954 1281 3555 3279 996 
997:    0 2539 618 2365 1056 997 
998:    0 821 3829 2719 998 
999:    0 1954 3392 1435 3813 2158 999 
1000:    0 821 1866 629 1977 1000 
1001:    0 2605 2608 1640 1001 
1002:    0 2539 3969 2029 1002 
1003:    0 821 1866 11 739 1003 
1004:    0 2714 112 894 1004 
1005:    0 2539 3420 2679 1005 
1006:    0 821 3829 1958 1006 
1007:    0 1954 545 1203 1583 1007 
1008:    0 821 615 2081 2951 1008 
1009:    0 821 1866 121 2754 1009 
1010:    0 2605 1855 314 1010 
1011:    0 1954 1987 649 1011 
1012:    0 2539 3420 1906 2833 1012 
1013:    0 2539 618 2365 1013 
1014:    0 2539 925 1156 3133 539 1014 
1015:    0 821 3829 3668 1015 
1016:    0 2539 127 3453 3190 1716 1016 
1017:    0 1954 3749 461 1970 1017 
1018:    0 2539 925 3932 3520 1018 
1019:    0 2539 913 1666 1019 
1020:    0 2539 3420 1906 1020 
1021:    0 821 1866 629 1977 1021 
1022:    0 3533 3274 2171 1022 
1023:    0 1954 545 1023 
1024:    0 821 615 3235 1024 
1025:    0 2539 925 2221 1025 
1026:    0 821 3242 1026 
1027:    0 2539 925 2036 1027 
1028:    0 2539 925 3932 1028 
1029:    0 1954 545 231 1959 1029 
1030:    0 2605 1855 1030 
1031:    0 821 3464 1632 3088 1031 
1032:    0 2539 913 3412 1032 
1033:    0 821 3829 2464 1033 
1034:    0 821 1866 2262 1034 
1035:    0 2539 127 1635 1035 
1036:    0 821 1866 1212 1062 1036 
1037:    0 821 3379 1060 105 1037 
1038:    0 2539 127 1038 
1039:    0 2220 2849 2987 1039 
1040:    0 2539 1743 133 1040 
1041:    0 821 3829 1481 961 1041 
1042:    0 821 3379 1411 3328 1042 
1043:    0 2220 3757 970 1429 1043 
1044:    0 2605 3576 1100 1044 
1045:    0 2539 618 2563 1045 
1046:    0 286 1046 
1047:    0 2539 3420 260 44 1047 
1048:    0 821 1866 1212 3746 1048 
1049:    0 821 1866 11 739 1652 1049 
1050:    0 1954 1281 1050 
1051:    0 821 3829 1481 961 1347 1051 
1052:    0 821 3829 3668 1948 1052 
1053:    0 2714 655 3394 1053 
1054:    0 286 2684 1236 1054 
1055:    0 1954 3749 242 1055 
1056:    0 2539 618 2365 1056 
1057:    0 278 1057 
1058:    0 2714 2304 1564 1058 
1059:    0 821 3464 3978 3073 1059 
1060:    0 821 3379 1060 
1061:    0 2539 3420 1906 2833 984 1061 
1062:    0 821 1866 1212 1062 
1063:    0 2714 2744 3180 1063 
1064:    0 1954 3392 39 1064 
1065:    0 2539 3969 2029 264 1065 
1066:    0 2220 1066 
1067:    0 2539 3420 3650 2560 1067 
1068:    0 2539 3420 3650 3985 1068 
1069:    0 286 1462 1069 
1070:    0 821 615 3425 416 1070 
1071:    0 821 1866 629 3561 1071 
1072:    0 1954 3392 3832 2478 1072 
1073:    0 821 3464 1632 1073 
1074:    0 2714 196 1074 
1075:    0 2539 3420 3650 2260 1075 
1076:    0 2539 2756 2009 1076 
1077:    0 278 1077 
1078:    0 2714 655 116 1078 
1079:    0 2605 2392 1079 
1080:    0 821 3829 3668 641 1080 
1081:    0 821 1866 1081 
1082:    0 2539 925 2589 1312 1824 1082 
1083:    0 821 3464 2982 2961 1083 
1084:    0 2539 3420 260 2572 1084 
1085:    0 821 3878 1085 
1086:    0 1954 3392 101 1086 
1087:    0 278 1087 
1088:    0 821 1866 11 739 680 1088 
1089:    0 2539 3969 2029 404 2289 1089 
1090:    0 2539 127 3453 584 3410 1090 
1091:    0 821 3829 2719 1886 1091 
1092:    0 1954 1281 3555 3279 1092 
1093:    0 1954 1281 3555 1093 
1094:    0 2220 1114 1909 1094 
1095:    0 2220 1739 777 1095 
1096:    0 2539 1096 
1097:    0 1954 1281 3555 3279 1097 
1098:    0 2539 925 1156 474 3535 1098 
1099:    0 2605 1838 3466 1099 
1100:    0 2605 3576 1100 
1101:    0 2714 1127 513 620 1101 
1102:    0 1954 3348 1102 
1103:    0 1954 545 3688 1103 
1104:    0 2539 3420 1906 230 456 1104 
1105:    0 1163 2672 1105 
1106:    0 2539 3420 1106 
1107:    0 821 1866 121 1107 
1108:    0 821 3379 1411 1233 1108 
1109:    0 821 615 167 1109 
1110:    0 2605 1838 358 1110 
1111:    0 3958 1111 
1112:    0 2220 1114 3267 1219 1112 
1113:    0 2220 1739 777 1113 
1114:    0 2220 1114 
1115:    0 2539 127 3453 584 1115 
1116:    0 2605 1838 358 1110 1116 
1117:    0 821 3242 2122 1117 
1118:    0 2539 127 1543 1118 
1119:    0 2539 3969 3565 1119 
1120:    0 1954 545 1203 1583 1120 
1121:    0 821 3829 1121 
1122:    0 821 615 659 950 1996 1122 
1123:    0 286 1462 1069 1123 
1124:    0 2539 127 1635 1035 3852 1124 
1125:    0 2539 3969 2029 2466 2270 1125 
1126:    0 821 3829 3668 1948 1126 
1127:    0 2714 1127 
1128:    0 2539 3102 2548 1128 
1129:    0 915 1129 
1130:    0 3533 1130 
1131:    0 821 3379 2717 1131 
1132:    0 2539 3420 3650 770 1132 
1133:    0 2714 196 3211 1133 
1134:    0 2539 3102 1134 
1135:    0 821 1866 2540 1135 
1136:    0 1954 3749 3070 1136 
1137:    0 2539 127 338 402 2371 1137 
1138:    0 1954 1281 3555 3279 1138 
1139:    0 821 3829 2464 1139 
1140:    0 2539 618 2365 2000 1140 
1141:    0 2539 127 338 1141 
1142:    0 821 615 3425 95 1142 
1143:    0 2539 618 1147 2958 3426 1143 
1144:    0 2605 52 1144 
1145:    0 821 3379 1060 105 1145 
1146:    0 1954 3392 784 3915 1146 
1147:    0 2539 618 1147 
1148:    0 2605 2078 1148 
1149:    0 2714 1149 
1150:    0 1954 545 343 1150 
1151:    0 2220 3757 1151 
1152:    0 278 1152 
1153:    0 821 3379 194 1889 1153 
1154:    0 3533 1154 
1155:    0 821 3829 470 494 1155 
1156:    0 2539 925 1156 
1157:    0 1954 3348 2071 209 1157 
1158:    0 420 1158 
1159:    0 2539 3102 3822 1159 
1160:    0 821 3379 194 1160 
1161:    0 821 3829 3741 125 1161 
1162:    0 2539 618 2450 1343 1162 
1163:    0 1163 
1164:    0 2605 3576 1418 1164 
1165:    0 2714 1149 1165 
1166:    0 2539 618 2844 1677 1166 
1167:    0 915 1439 1167 
1168:    0 2714 196 1074 1168 
1169:    0 1954 3392 3832 1169 
1170:    0 2714 3028 1170 
1171:    0 1954 1281 3555 1093 3532 1171 
1172:    0 2539 3969 2029 264 299 1172 
1173:    0 2220 1739 777 1173 
1174:    0 2539 127 1543 1174 
1175:    0 1954 3749 242 1055 491 1175 
1176:    0 3533 226 1176 
1177:    0 1954 3749 1279 381 1177 
1178:    0 2539 2756 3873 1178 
1179:    0 1954 3749 242 1179 
1180:    0 2605 3576 2318 1180 
1181:    0 2714 655 1181 
1182:    0 1954 1281 1182 
1183:    0 821 615 2081 1183 
1184:    0 821 3242 749 1184 
1185:    0 2539 2756 266 1185 
1186:    0 1954 3392 101 465 1186 
1187:    0 821 1866 11 2228 1187 
1188:    0 3958 202 1188 
1189:    0 2714 1127 1648 1189 
1190:    0 2714 196 3211 1190 
1191:    0 1954 1281 1313 2130 1191 
1192:    0 420 1192 
1193:    0 2539 618 2844 1193 
1194:    0 2714 112 1194 
1195:    0 821 3379 3462 1195 
1196:    0 2539 925 3894 1196 
1197:    0 821 3878 1197 
1198:    0 2605 1838 421 1198 
1199:    0 821 615 659 2942 1199 
1200:    0 2605 2392 2438 1200 
1201:    0 821 615 659 1758 1201 
1202:    0 821 1866 629 893 1202 
1203:    0 1954 545 1203 
1204:    0 1954 3348 1204 
1205:    0 2539 618 2563 2543 1205 
1206:    0 821 615 2081 1206 
1207:    0 286 1207 
1208:    0 821 3379 1060 598 1208 
1209:    0 2539 1743 133 986 1209 
1210:    0 1954 3749 1279 1210 
1211:    0 2539 2905 32 1211 
1212:    0 821 1866 1212 
1213:    0 2714 1501 1213 
1214:    0 2539 3969 3565 2323 1214 
1215:    0 915 1215 
1216:    0 2605 52 179 1216 
1217:    0 1954 3749 500 1217 
1218:    0 2605 52 2261 679 1218 
1219:    0 2220 1114 3267 1219 
1220:    0 821 1866 1212 753 1220 
1221:    0 821 3829 1481 1370 70 1221 
1222:    0 1954 3392 3832 2497 151 1222 
1223:    0 2605 2392 1585 1223 
1224:    0 286 3468 1224 
1225:    0 821 3829 1481 1370 1225 
1226:    0 2714 1501 270 1226 
1227:    0 2539 618 2844 3666 1227 
1228:    0 2714 1149 1228 
1229:    0 2539 618 2844 3666 1229 
1230:    0 2220 1739 983 1230 
1231:    0 821 3829 2464 9 1231 
1232:    0 2605 2392 7 1232 
1233:    0 821 3379 1411 1233 
1234:    0 2539 1096 1234 
1235:    0 2220 1739 119 2380 1235 
1236:    0 286 2684 1236 
1237:    0 2539 925 1237 
1238:    0 2539 618 2365 1013 1238 
1239:    0 821 1866 1239 
1240:    0 1954 1281 3555 1093 12 1240 
1241:    0 2539 327 3411 1241 
1242:    0 2714 1149 1165 1242 
1243:    0 1954 3392 1435 564 1243 
1244:    0 1954 1987 1244 
1245:    0 2539 3420 2679 1005 1245 
1246:    0 821 3379 1246 
1247:    0 2539 618 1647 2046 1247 
1248:    0 2539 3969 3565 2675 1248 
1249:    0 821 1866 629 839 1249 
1250:    0 2605 3576 2318 3876 1250 
1251:    0 821 615 659 2186 1251 
1252:    0 2539 3969 2029 3058 2060 1252 
1253:    0 3958 2994 1253 
1254:    0 278 3523 1254 
1255:    0 1954 3392 945 1255 
1256:    0 821 3829 470 1898 1256 
1257:    0 2605 1838 421 1257 
1258:    0 1954 545 1203 1258 
1259:    0 821 3379 1060 30 1259 
1260:    0 2605 3576 1418 350 1260 
1261:    0 2605 52 5 2184 1261 
1262:    0 2539 618 1647 1679 1262 
1263:    0 821 1866 11 3964 1263 
1264:    0 1954 3392 784 3525 1264 
1265:    0 2714 2744 78 2604 1265 
1266:    0 2220 1114 2498 1266 
1267:    0 2539 127 3453 1267 
1268:    0 821 615 2081 1268 
1269:    0 2539 127 338 2580 372 1269 
1270:    0 821 1866 121 1270 
1271:    0 821 615 659 1271 
1272:    0 2539 3420 260 1272 
1273:    0 2539 925 2589 1386 1273 
1274:    0 2605 1838 3466 1274 
1275:    0 1954 3749 242 1055 1275 
1276:    0 1954 1281 1182 1276 
1277:    0 2539 3420 1906 2833 1277 
1278:    0 821 3379 1411 1434 1278 
1279:    0 1954 3749 1279 
1280:    0 2539 127 338 2416 1280 
1281:    0 1954 1281 
1282:    0 2539 618 3995 1282 
1283:    0 821 3829 2464 978 1283 
1284:    0 2605 1855 1938 2980 1284 
1285:    0 2539 1436 1624 1285 
1286:    0 2714 2744 78 1286 
1287:    0 2714 112 1489 1287 
1288:    0 1954 545 349 1288 
1289:    0 2605 2392 7 1289 
1290:    0 821 615 659 950 1290 
1291:    0 2539 3420 2679 1291 
1292:    0 2539 925 1156 474 764 1292 
1293:    0 2605 2121 1293 
1294:    0 2539 327 3393 1294 
1295:    0 1954 1281 2088 1295 
1296:    0 2539 913 1666 2254 1296 
1297:    0 821 3829 1481 2768 3265 1297 
1298:    0 821 3379 1411 3328 1298 
1299:    0 821 3829 2464 3992 1299 
1300:    0 821 3379 1411 1300 
1301:    0 2539 3102 1562 1301 
1302:    0 821 3464 1302 
1303:    0 2539 2756 3873 1303 
1304:    0 3533 3998 1304 
1305:    0 2605 2608 1305 
1306:    0 2539 618 2844 1801 1306 
1307:    0 2539 1743 133 986 1307 
1308:    0 2539 618 2563 1308 
1309:    0 821 3379 1411 3117 1309 
1310:    0 2220 2849 1310 
1311:    0 1954 3392 101 1311 
1312:    0 2539 925 2589 1312 
1313:    0 1954 1281 1313 
1314:    0 1954 1281 1313 2952 1633 1314 
1315:    0 2539 327 3989 156 1315 
1316:    0 2539 618 2844 3667 1316 
1317:    0 821 1866 11 67 921 1317 
1318:    0 2539 3969 2029 2466 2311 1318 
1319:    0 2539 2950 2008 1319 
1320:    0 2714 1127 1648 1320 
1321:    0 821 1866 629 1787 454 1321 
1322:    0 2539 3420 1906 2833 1322 
1323:    0 2220 1323 
1324:    0 2539 925 3894 1196 1324 
1325:    0 2539 1436 1325 
1326:    0 2539 3969 2029 2466 2311 1326 
1327:    0 1954 3392 3832 1327 
1328:    0 821 1866 11 2632 1328 
1329:    0 821 3242 1329 
1330:    0 2539 1743 133 1330 
1331:    0 2605 1838 3466 1331 
1332:    0 821 615 3726 1825 1332 
1333:    0 2539 925 3851 2911 1333 
1334:    0 821 1866 11 67 1334 
1335:    0 2539 127 3453 1335 
1336:    0 821 3829 1958 1006 1336 
1337:    0 2220 2849 1460 757 1337 
1338:    0 821 1866 629 1977 1000 1338 
1339:    0 2220 2849 1646 3495 1339 
1340:    0 1954 545 349 1288 1340 
1341:    0 278 3523 2622 1341 
1342:    0 1954 3749 1279 1342 
1343:    0 2539 618 2450 1343 
1344:    0 1954 3392 3832 1847 1344 
1345:    0 2714 112 894 339 1345 
1346:    0 1954 1281 3555 3279 1797 1346 
1347:    0 821 3829 1481 961 1347 
1348:    0 821 3379 1411 1573 1348 
1349:    0 821 3242 624 1349 
1350:    0 2220 2849 1460 2259 1350 
1351:    0 3533 1130 1351 
1352:    0 2605 1855 1352 
1353:    0 2539 2720 787 1353 
1354:    0 1954 2546 1354 
1355:    0 2539 618 2450 2350 1355 
1356:    0 1954 3392 3832 1356 
1357:    0 2539 3969 3565 2675 1396 1357 
1358:    0 821 3379 1411 3328 1741 1358 
1359:    0 2220 1114 2498 1359 
1360:    0 2220 1114 3440 1360 
1361:    0 2605 1361 
1362:    0 2714 196 3211 802 1362 
1363:    0 278 263 1363 
1364:    0 821 1866 1239 392 1364 
1365:    0 1954 1281 1313 1365 
1366:    0 2539 3420 260 3001 1366 
1367:    0 1954 3392 3832 2497 1367 
1368:    0 2220 1323 1368 
1369:    0 2605 52 2261 1369 
1370:    0 821 3829 1481 1370 
1371:    0 821 615 3235 1807 1371 
1372:    0 2605 3858 1372 
1373:    0 821 3242 2222 1373 
1374:    0 2539 618 2844 1753 1374 
1375:    0 2714 706 1375 
1376:    0 2714 655 109 1376 
1377:    0 2539 3969 2029 1377 
1378:    0 821 615 3726 8 3694 1378 
1379:    0 2220 2849 2987 1379 
1380:    0 821 1866 1212 3478 1380 
1381:    0 2714 1381 
1382:    0 3533 1382 
1383:    0 1954 545 910 1383 
1384:    0 2220 3757 1384 
1385:    0 2539 2756 266 3385 1385 
1386:    0 2539 925 2589 1386 
1387:    0 1954 3749 500 1217 1387 
1388:    0 2539 127 338 2580 1388 
1389:    0 821 3829 2464 2159 2565 1389 
1390:    0 1954 1281 2185 1390 
1391:    0 821 3829 1958 1391 
1392:    0 2539 3969 3565 2323 280 1392 
1393:    0 2220 1739 1393 
1394:    0 821 1866 11 3108 1394 
1395:    0 1954 3348 1102 1395 
1396:    0 2539 3969 3565 2675 1396 
1397:    0 821 1866 11 1702 86 1397 
1398:    0 821 615 167 323 1398 
1399:    0 2539 2756 266 1399 
1400:    0 2605 1838 2794 1400 
1401:    0 2714 655 109 1401 
1402:    0 1954 3749 242 2297 2789 1402 
1403:    0 821 3379 1246 1403 
1404:    0 915 3651 1404 
1405:    0 1954 1281 1313 2130 1405 
1406:    0 821 1866 629 893 1406 
1407:    0 821 615 1881 1407 
1408:    0 2539 913 3412 2241 1408 
1409:    0 1163 1409 
1410:    0 2714 2966 1876 1410 
1411:    0 821 3379 1411 
1412:    0 821 1866 121 1270 927 1412 
1413:    0 2714 655 1413 
1414:    0 2539 127 3453 3190 3231 1414 
1415:    0 2539 1436 1415 
1416:    0 1954 3348 2071 1416 
1417:    0 2714 196 717 1417 
1418:    0 2605 3576 1418 
1419:    0 2714 112 894 339 1419 
1420:    0 2539 3102 1562 1420 
1421:    0 2539 618 2365 1421 
1422:    0 1954 3392 101 1748 1422 
1423:    0 1954 3348 2071 209 1423 
1424:    0 821 3242 3672 1424 
1425:    0 2539 2756 266 1425 
1426:    0 2539 3420 1906 230 1426 
1427:    0 3533 1427 
1428:    0 2539 3420 1906 230 1704 1428 
1429:    0 2220 3757 970 1429 
1430:    0 821 1866 629 3026 2592 1430 
1431:    0 2539 618 2365 1013 1431 
1432:    0 2714 2304 2888 1432 
1433:    0 1954 3749 500 2197 1433 
1434:    0 821 3379 1411 1434 
1435:    0 1954 3392 1435 
1436:    0 2539 1436 
1437:    0 821 615 3726 82 3030 1437 
1438:    0 286 3981 141 1438 
1439:    0 915 1439 
1440:    0 821 1866 1440 
1441:    0 915 1441 
1442:    0 2714 1501 3630 766 1442 
1443:    0 2714 112 140 1443 
1444:    0 1954 1281 1313 3042 1444 
1445:    0 286 1462 1445 
1446:    0 2539 925 3851 1446 
1447:    0 1954 3749 500 301 1447 
1448:    0 821 615 3726 8 1448 
1449:    0 821 1866 629 1787 305 1449 
1450:    0 821 615 659 1450 
1451:    0 915 3892 1451 
1452:    0 2220 2849 2987 1452 
1453:    0 2539 618 1647 2337 1453 
1454:    0 1954 3392 1454 
1455:    0 2539 3420 260 1534 1455 
1456:    0 821 3829 2719 1456 
1457:    0 821 615 659 950 1457 
1458:    0 2714 2966 1458 
1459:    0 1954 3749 1279 1459 
1460:    0 2220 2849 1460 
1461:    0 2539 925 1156 1461 
1462:    0 286 1462 
1463:    0 2714 2304 2888 1463 
1464:    0 2539 618 1647 1464 
1465:    0 2539 127 1038 124 1465 
1466:    0 3533 3998 1466 
1467:    0 1954 1281 3126 2294 1467 
1468:    0 1954 545 349 796 1468 
1469:    0 2539 2756 2866 1469 
1470:    0 3958 3398 1470 
1471:    0 2539 127 338 402 2404 1471 
1472:    0 2539 925 1237 1472 
1473:    0 821 3242 2282 1473 
1474:    0 2605 52 1474 
1475:    0 1954 3348 3871 1863 1475 
1476:    0 821 3464 1476 
1477:    0 2539 3420 1906 230 1477 
1478:    0 3533 1382 1478 
1479:    0 2539 925 3932 1479 
1480:    0 821 615 167 1480 
1481:    0 821 3829 1481 
1482:    0 2539 618 2844 3667 2385 1482 
1483:    0 2714 706 1375 1483 
1484:    0 2714 1127 3828 1484 
1485:    0 286 2684 3558 1485 
1486:    0 2539 925 1156 474 764 1486 
1487:    0 821 1866 629 1487 
1488:    0 3533 1130 1919 1488 
1489:    0 2714 112 1489 
1490:    0 2714 2966 1876 3553 1490 
1491:    0 2539 618 2844 1753 1491 
1492:    0 420 3691 1492 
1493:    0 286 2684 1236 1054 1493 
1494:    0 2220 1066 1494 
1495:    0 2539 618 2844 1801 1634 1495 
1496:    0 2539 2756 3873 251 1496 
1497:    0 1954 545 3476 1497 
1498:    0 1954 1281 3555 3279 1498 
1499:    0 2539 3420 1499 
1500:    0 2539 1743 133 986 1500 
1501:    0 2714 1501 
1502:    0 2320 1502 
1503:    0 821 1866 629 893 1552 1503 
1504:    0 2539 3102 1134 3559 1504 
1505:    0 2539 127 1038 1528 1505 
1506:    0 821 1866 629 893 1506 
1507:    0 821 3829 470 1507 
1508:    0 3533 1427 1835 1508 
1509:    0 2539 618 1647 1509 
1510:    0 821 3829 2719 3449 3584 1510 
1511:    0 2539 618 1147 3442 1511 
1512:    0 3533 2949 1749 1512 
1513:    0 2539 3420 2679 3522 1513 
1514:    0 2320 1514 
1515:    0 821 3379 1411 712 1515 
1516:    0 2220 448 1723 1516 
1517:    0 1954 3392 784 3525 1517 
1518:    0 821 1866 629 2492 1518 
1519:    0 821 1866 11 1519 
1520:    0 2714 1127 2993 1520 
1521:    0 821 3464 2982 1521 
1522:    0 2220 1114 3440 3785 1522 
1523:    0 286 1462 1445 1523 
1524:    0 2605 52 2261 1369 1524 
1525:    0 1954 3749 1279 2217 3973 1525 
1526:    0 821 3379 1411 1526 
1527:    0 3533 226 2062 1527 
1528:    0 2539 127 1038 1528 
1529:    0 1954 3348 1529 
1530:    0 2539 925 2221 2665 1530 
1531:    0 821 3379 1060 1531 
1532:    0 821 1866 629 1532 
1533:    0 2539 127 338 1556 1533 
1534:    0 2539 3420 260 1534 
1535:    0 2539 127 1635 3948 1535 
1536:    0 2539 2756 266 1536 
1537:    0 2539 127 1635 1537 
1538:    0 821 3829 1538 
1539:    0 286 2684 222 1539 
1540:    0 3958 1111 1540 
1541:    0 2539 3420 1906 2833 984 1541 
1542:    0 2220 2849 1460 757 1542 
1543:    0 2539 127 1543 
1544:    0 821 3829 1958 1391 3129 1544 
1545:    0 2605 2392 1545 
1546:    0 2539 618 2783 1546 
1547:    0 1954 3392 39 1547 
1548:    0 821 3829 2719 3449 2673 1548 
1549:    0 2539 925 3851 1549 
1550:    0 2714 1127 1550 
1551:    0 2539 925 3894 1196 1695 1551 
1552:    0 821 1866 629 893 1552 
1553:    0 821 1553 
1554:    0 3958 1111 1554 
1555:    0 2539 3969 2029 264 128 1555 
1556:    0 2539 127 338 1556 
1557:    0 821 3878 1557 
1558:    0 1954 3749 242 1558 
1559:    0 2539 127 3453 1559 
1560:    0 2220 1114 2749 1560 
1561:    0 3533 1427 1561 
1562:    0 2539 3102 1562 
1563:    0 915 1215 1563 
1564:    0 2714 2304 1564 
1565:    0 2539 925 3894 1565 
1566:    0 821 3829 3668 1948 1126 1566 
1567:    0 821 1866 629 2492 3293 1567 
1568:    0 2539 1743 904 1568 
1569:    0 1954 3749 1569 
1570:    0 2539 127 3453 735 1570 
1571:    0 2539 3420 260 3001 1571 
1572:    0 2539 618 2844 1745 1572 
1573:    0 821 3379 1411 1573 
1574:    0 2539 925 3932 751 2343 1574 
1575:    0 2539 3102 1575 
1576:    0 1163 1576 
1577:    0 2539 3420 260 142 1577 
1578:    0 2220 1114 1909 1578 
1579:    0 1954 3392 3832 2497 3429 1579 
1580:    0 821 3829 2464 512 1580 
1581:    0 1954 3392 1435 677 1581 
1582:    0 821 1866 1239 1582 
1583:    0 1954 545 1203 1583 
1584:    0 2539 3420 2679 1005 1584 
1585:    0 2605 2392 1585 
1586:    0 821 1866 3642 1586 
1587:    0 2714 1149 1597 1673 1587 
1588:    0 821 615 659 1758 1588 
1589:    0 821 1866 11 3108 1589 
1590:    0 2539 3102 1590 
1591:    0 2539 3420 2679 244 1591 
1592:    0 2539 925 1237 3193 2779 1592 
1593:    0 2539 925 3851 1593 
1594:    0 821 615 1881 1594 
1595:    0 3533 2949 1749 1595 
1596:    0 2539 3420 2679 531 1596 
1597:    0 2714 1149 1597 
1598:    0 2539 618 2365 1916 1598 
1599:    0 1954 3348 1599 
1600:    0 3958 3398 2886 1600 
